contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;lc_judicial_proceedings_against;number_shareholders;os;economic_activity_group;number_employees;mora_ultimos_6meses
861;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;21/01/2022 9:01;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Cartagena de indias;Bolívar;601;1;1;9;2;0;162925;0;6;0;0.11;0;movistar;TRUE;1;1;655;0;1;Macintosh;MANUFACTURA;2;15
817;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;21/01/2022 15:59;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Cartagena de indias;Bolívar;810;1;1;2;2;0;0;0;0;0;0.66;0.59;claro;FALSE;0;0;660;0;1;Windows;SERVICIOS;73;0
946;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;8/02/2022 22:30;INTERNET;SAS;NIT;no tiene;2014;Bucaramanga;Santander;751;1;1;1;2;0;0;0;0;0;0.33;0.69;claro;FALSE;0;0;612;0;2;Windows;SERVICIOS;65;15
932;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;8/02/2022 21:52;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Medellín;Antioquia;620;0;0;2;3;0;0;0;0;0;0.55;0.64;claro;FALSE;0;0;278;0;2;Windows;SERVICIOS;24;61
818;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000000;FAMILY_AND_FRIENDS;25/01/2022 15:17;INTERNET;SAS;NIT;tiene;2020;Bogotá;Bogotá;709;1;1;1;3;0;0;0;0;0;0.36;0.62;claro;FALSE;0;0;256;0;1;Windows;MANUFACTURA;19;0
821;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;25/01/2022 22:08;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Bogotá;Bogotá;676;1;1;1;3;0;0;0;0;0;0.39;0.62;claro;FALSE;0;0;431;0;1;Windows;SERVICIOS;54;6
828;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;26/01/2022 16:43;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;639;1;1;2;3;0;0;0;0;0;0.72;0.59;claro;FALSE;0;0;704;0;1;Windows;SERVICIOS;55;0
842;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;FAMILY_AND_FRIENDS;28/01/2022 10:04;REFERRER;SAS;NIT;tiene;2018;Bogotá;Bogotá;700;1;1;2;1;0;0;0;0;0;0.6;0.74;claro;FALSE;0;0;585;0;2;Windows;SERVICIOS;37;0
839;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;27/01/2022 17:05;INTERNET;SAS;NIT;tiene;2019;Barranquilla;Atlántico;611;1;1;3;3;0;0;0;0;0;0.7;0.45;claro;FALSE;0;0;628;0;2;Windows;SERVICIOS;68;0
852;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;28/01/2022 12:47;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Barranquilla;Atlántico;654;1;1;2;1;0;77023;0;3;0;0.23;0;tigo;TRUE;1;1;332;0;1;iPhone;SERVICIOS;7;34
875;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;27/01/2022 18:23;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2014;Bogotá;Bogotá;800;1;1;3;3;0;0;0;0;0;0.27;0.25;claro;FALSE;0;0;265;0;1;Windows;SERVICIOS;15;0
877;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;FAMILY_AND_FRIENDS;27/01/2022 10:02;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Medellín;Antioquia;682;0;0;2;1;0;0;0;0;0;0.45;0.33;claro;FALSE;0;0;353;0;2;Windows;SERVICIOS;57;40
926;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;27/01/2022 14:28;SOCIAL_NETWORKS;SAS;NIT;tiene;1991;Cartagena de indias;Bolívar;759;1;0;1;4;0;4380;0;11;0;0.17;0;movistar;TRUE;1;0;544;0;4;Windows;MANUFACTURA;7;3
967;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;28/01/2022 19:07;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Bogotá;Bogotá;610;1;1;6;5;0;231000;0;28;0;0.11;0;tigo;TRUE;1;1;273;0;1;iPhone;COMERCIO;1;1
831;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;26/01/2022 16:03;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2014;Bogotá;Bogotá;698;1;1;2;1;0;0;0;0;0;0.57;0.31;claro;FALSE;0;0;510;0;2;Windows;SERVICIOS;49;1
859;BUSINESS;CANCELED;CANCELED;5000000;BUSINESS;27/01/2022 12:31;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Medellín;Antioquia;652;0;0;1;1;0;0;0;1;0;0.17;0;tigo;TRUE;1;1;612;0;1;Macintosh;COMERCIO;9;243
838;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;28/01/2022 5:21;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Medellín;Antioquia;775;1;1;2;1;0;0;0;0;0;0.64;0.38;claro;FALSE;0;0;272;0;2;Windows;SERVICIOS;63;6
940;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;9/02/2022 12:39;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2014;Bogotá;Bogotá;581;0;0;3;1;0;0;0;0;0;0.6;0.56;claro;FALSE;0;0;251;0;1;Windows;SERVICIOS;37;334
933;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;8/02/2022 16:11;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;801;0;0;1;2;0;0;0;0;0;0.44;0.34;claro;FALSE;0;0;617;0;2;Windows;MANUFACTURA;56;303
925;BUSINESS;CANCELED;CANCELED;20000000;FAMILY_AND_FRIENDS;8/02/2022 9:13;INTERNET;SAS;NIT;no tiene;2014;Barranquilla;Atlántico;575;0;0;3;1;0;0;0;0;0;0.35;0.26;claro;FALSE;0;0;707;0;1;Windows;SERVICIOS;18;303
942;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;8/02/2022 16:16;INTERNET;SAS;NIT;no tiene;2019;Medellín;Antioquia;730;1;1;3;3;0;0;0;0;0;0.62;0.67;claro;FALSE;0;0;380;0;1;Windows;SERVICIOS;80;1
902;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;1/02/2022 14:39;SOCIAL_NETWORKS;SAS;NIT;no tiene;2011;Guarne;Antioquia;647;1;0;1;2;0;0;0;0;0;0.23;0;claro;TRUE;1;1;312;0;1;Windows;SERVICIOS;27;24
892;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;1/02/2022 21:46;REFERRER;SAS;NIT;tiene;2008;La estrella;Antioquia;659;0;0;1;1;0;0;0;0;0;0.41;0.42;claro;FALSE;0;0;366;0;1;Windows;MANUFACTURA;54;365
870;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;1/02/2022 16:55;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;628;0;0;1;2;0;0;0;0;0;0.53;0.64;claro;FALSE;0;0;658;0;1;Windows;OTRAS INDUSTRIAS;77;18
908;BUSINESS;PENDING_ACTIVATION;ACTIVE;30000000;BUSINESS;1/02/2022 15:11;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Medellín;Antioquia;605;1;0;5;1;0;91117;0;3;0;0.11;0;claro;TRUE;1;1;493;0;3;Windows;MANUFACTURA;20;14
867;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;1/02/2022 14:42;INTERNET;SAS;NIT;no tiene;2014;Bogotá;Bogotá;614;0;0;1;3;0;0;0;0;0;0.61;0.65;claro;FALSE;0;0;701;0;2;Windows;SERVICIOS;47;365
851;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;FAMILY_AND_FRIENDS;31/01/2022 9:12;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Cali;Valle del cauca;795;0;0;1;1;0;0;0;0;0;0.46;0.7;claro;FALSE;0;0;491;0;2;Windows;SERVICIOS;11;61
860;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;31/01/2022 16:00;INTERNET;SAS;NIT;tiene;2017;Santa marta;Magdalena;652;1;0;1;1;0;0;0;1;0;0.11;0;movistar;FALSE;1;1;558;0;1;Linux;SERVICIOS;1;30
866;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;1/02/2022 15:14;COMMERCIAL_ALLY;SAS;NIT;tiene;2011;Barranquilla;Atlántico;703;1;1;3;3;0;0;0;0;0;0.45;0.48;claro;FALSE;0;0;504;0;1;Windows;SERVICIOS;45;5
869;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;1/02/2022 16:00;INTERNET;SAS;NIT;no tiene;2020;Bogotá;Bogotá;823;1;1;2;1;0;0;0;0;0;0.36;0.71;claro;FALSE;0;0;746;0;2;Windows;SERVICIOS;48;3
862;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;1/02/2022 10:09;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;619;0;0;2;3;0;0;0;0;0;0.3;0.32;claro;FALSE;0;0;601;0;2;Windows;SERVICIOS;15;27
871;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;1/02/2022 17:36;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Medellín;Antioquia;553;0;0;3;2;0;0;0;0;0;0.7;0.44;claro;FALSE;0;0;603;5;1;Windows;SERVICIOS;17;43
849;BUSINESS;ACTIVE;ACTIVE;15000000;FAMILY_AND_FRIENDS;31/01/2022 11:47;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;749;1;1;1;3;0;0;0;0;0;0.41;0.48;claro;FALSE;0;0;403;1;2;Windows;SERVICIOS;27;1
879;BUSINESS;ACTIVE;ACTIVE;5000000;CURRENT_CUSTOMER;1/02/2022 16:14;COMMERCIAL_ALLY;SAS;NIT;no tiene;2017;Bogotá;Bogotá;713;1;1;2;2;0;49552;0;5;0;0.4;0.34;claro;FALSE;0;0;346;0;1;Windows;MANUFACTURA;4;0
922;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;31/01/2022 11:39;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2019;Medellín;Antioquia;611;1;0;1;2;0;47852;0;4;0;0.35;0.27;claro;FALSE;0;0;279;0;3;Windows;COMERCIO;1;30
1165;BUSINESS;STOLEN;STOLEN;2000000;FAMILY_AND_FRIENDS;1/02/2022 15:14;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Medellín;Antioquia;753;0;0;1;3;0;0;0;0;0;0.69;0.5;claro;FALSE;0;0;604;0;1;Windows;SERVICIOS;25;16
929;BUSINESS;CANCELED;CANCELED;5000000;BUSINESS;31/01/2022 16:54;REFERRER;SAS;NIT;no tiene;2015;Bogotá;Bogotá;629;1;0;3;3;0;174;0;1;0;0.19;0;claro;TRUE;0;0;518;0;1;Windows;MANUFACTURA;3;0
886;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;1/02/2022 15:41;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;570;0;0;3;2;0;0;0;0;0;0.62;0.49;claro;FALSE;0;0;711;0;1;Windows;SERVICIOS;35;22
920;BUSINESS;CANCELED;CANCELED;20000000;BUSINESS;31/01/2022 7:27;SOCIAL_NETWORKS;SAS;NIT;no tiene;2012;Mosquera;Cundinamarca;669;1;1;2;2;0;15165;0;6;0;0.11;0;claro;FALSE;1;1;554;0;2;iPhone;MANUFACTURA;2;243
1165;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;1/02/2022 15:14;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Medellín;Antioquia;698;0;0;2;3;0;0;0;0;0;0.55;0.6;claro;FALSE;0;0;379;0;1;Windows;SERVICIOS;16;16
880;BUSINESS;REPLACED;REPLACED;2000000;BUSINESS;30/01/2022 13:46;INTERNET;SAS;NIT;no tiene;1988;Bogotá;Bogotá;647;1;0;1;1;0;76;0;2;0;0.11;0;claro;TRUE;1;0;309;0;1;Linux;SERVICIOS;1;0
880;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;30/01/2022 13:46;INTERNET;SAS;NIT;no tiene;1988;Bogotá;Bogotá;647;1;0;1;1;0;76;0;2;0;0.11;0;claro;TRUE;1;0;555;0;1;Linux;SERVICIOS;1;0
2041;BUSINESS;ACTIVE;ACTIVE;5000000;CROSS_SELLING;14/12/2022 17:58;SOCIAL_NETWORKS;SAS;NIT;tiene;2009;Bogotá;Bogotá;743;1;1;1;3;0;0;0;0;0;0.39;0.42;claro;FALSE;0;0;493;0;1;Windows;SERVICIOS;48;0
889;BUSINESS;CANCELED;CANCELED;2000000;BUSINESS;2/02/2022 21:33;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Medellín;Antioquia;736;1;1;3;5;0;12886;0;6;0;0.11;0;claro;FALSE;1;1;701;0;3;iPhone;SERVICIOS;29;0
903;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;4/02/2022 14:31;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;804;1;1;3;2;0;0;0;0;0;0.72;0.58;claro;FALSE;0;0;744;0;2;Windows;SERVICIOS;62;1
890;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;2/02/2022 20:18;INTERNET;SAS;NIT;no tiene;2016;Bogotá;Bogotá;734;1;1;3;2;0;3221;0;5;0;0.23;0;movistar;FALSE;1;0;687;0;1;iPhone;MANUFACTURA;4;3
884;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;2/02/2022 18:19;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Rionegro;Antioquia;709;1;1;1;1;0;0;0;0;0;0.41;0.28;claro;FALSE;0;0;491;0;1;Windows;SERVICIOS;66;2
885;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;2/02/2022 17:07;REFERRER;SAS;NIT;no tiene;2020;Rionegro;Antioquia;748;1;1;2;1;0;0;0;0;0;0.25;0.73;claro;FALSE;0;0;654;0;2;Windows;SERVICIOS;19;1
888;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000000;BUSINESS;2/02/2022 17:43;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Bogotá;Bogotá;677;1;0;3;2;0;2822;0;1;0;0.52;0;virgin;TRUE;1;0;380;0;2;Macintosh;SERVICIOS;41;1
904;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;4/02/2022 15:39;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;658;1;1;2;1;0;0;0;0;0;0.7;0.43;claro;FALSE;0;0;350;0;4;Windows;SERVICIOS;33;1
918;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;3/02/2022 18:00;INTERNET;SAS;NIT;tiene;2019;Bogotá;Bogotá;629;1;0;2;1;0;89629;0;3;0;0.56;0.37;claro;FALSE;0;0;749;0;2;Windows;SERVICIOS;5;40
1005;BUSINESS;ACTIVE;ACTIVE;2000000;CURRENT_CUSTOMER;2/02/2022 15:41;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Bogotá;Bogotá;645;1;1;1;1;0;148141;0;5;0;0.69;0.26;claro;FALSE;0;0;738;0;3;Windows;SERVICIOS;4;0
905;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;4/02/2022 15:59;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Medellín;Antioquia;660;1;1;1;3;0;0;0;0;0;0.48;0.3;claro;FALSE;0;0;506;0;2;Windows;SERVICIOS;38;3
878;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;FAMILY_AND_FRIENDS;2/02/2022 11:52;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;611;1;1;3;2;0;0;0;0;0;0.5;0.35;claro;FALSE;0;0;364;0;2;Windows;SERVICIOS;33;0
899;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;3/02/2022 9:46;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Medellín;Antioquia;631;1;0;6;1;0;0;0;4;0;0.11;0;tigo;TRUE;1;1;416;0;2;Windows;MANUFACTURA;6;7
937;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;9/02/2022 10:26;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;694;1;1;3;1;0;0;0;0;0;0.51;0.39;claro;FALSE;0;0;463;0;1;Windows;SERVICIOS;42;11
939;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;6/02/2022 19:54;FRIEND_OR_COLLEAGUE;LTDA;NIT;no tiene;2001;Bogotá;Bogotá;647;1;0;1;1;0;48;0;1;0;0.17;0;claro;TRUE;1;1;641;0;2;Windows;SERVICIOS;1;0
910;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;7/02/2022 4:06;SOCIAL_NETWORKS;SAS;NIT;tiene;2019;Bogotá;Bogotá;643;1;0;3;1;0;18298;0;1;0;0.11;0;claro;TRUE;1;1;372;0;1;Linux;SERVICIOS;1;4
909;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;6/02/2022 17:16;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;809;1;1;2;3;0;0;0;0;0;0.57;0.32;claro;FALSE;0;0;737;0;2;Windows;SERVICIOS;58;1
915;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;8/02/2022 7:43;REFERRER;SAS;NIT;no tiene;2020;Rionegro;Antioquia;786;1;1;1;2;0;0;0;0;0;0.29;0.39;claro;FALSE;0;0;699;0;1;Windows;SERVICIOS;41;4
917;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;8/02/2022 11:35;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;700;1;1;1;2;0;0;0;0;0;0.59;0.58;claro;FALSE;0;0;420;0;2;Windows;SERVICIOS;37;0
921;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;8/02/2022 13:11;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;565;1;1;2;3;0;0;0;0;0;0.43;0.59;claro;FALSE;0;0;273;0;2;Windows;SERVICIOS;57;1
935;BUSINESS;CANCELED;CANCELED;30000000;FAMILY_AND_FRIENDS;9/02/2022 8:45;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;700;1;1;2;1;0;0;0;0;0;0.45;0.39;claro;FALSE;0;0;261;0;2;Windows;SERVICIOS;78;1
911;BUSINESS;STOLEN;STOLEN;10000000;BUSINESS;7/02/2022 6:14;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;604;1;0;3;3;0;877;0;2;0;0.17;0;claro;FALSE;1;1;747;0;2;iPhone;SERVICIOS;2;4
923;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;8/02/2022 16:22;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;687;1;1;1;2;0;0;0;0;0;0.63;0.49;claro;FALSE;0;0;363;0;1;Windows;SERVICIOS;28;0
941;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;8/02/2022 8:40;REFERRER;SAS;NIT;tiene;2016;Floridablanca;Santander;784;1;0;2;2;0;37111;0;6;0;0.16;0;claro;TRUE;1;0;716;0;2;Windows;SERVICIOS;3;0
938;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;8/02/2022 15:07;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bucaramanga;Santander;629;1;0;2;1;0;0;0;1;0;0.11;0;movistar;TRUE;1;1;436;0;1;iPhone;COMERCIO;2;12
971;BUSINESS;STOLEN;STOLEN;10000000;FAMILY_AND_FRIENDS;9/02/2022 16:16;FRIEND_OR_COLLEAGUE;LTDA;NIT;no tiene;2020;Medellín;Antioquia;610;1;1;2;2;0;0;0;0;0;0.57;0.45;claro;FALSE;0;0;641;0;2;Windows;SERVICIOS;59;8
978;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;FAMILY_AND_FRIENDS;9/02/2022 10:04;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;755;0;0;2;3;0;0;0;0;0;0.61;0.38;claro;FALSE;0;0;423;0;3;Windows;SERVICIOS;42;39
965;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;10000000;FAMILY_AND_FRIENDS;8/02/2022 15:40;EVENTS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;610;0;0;1;2;0;0;0;0;0;0.75;0.38;claro;FALSE;0;0;275;0;1;Windows;SERVICIOS;65;120
916;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;8/02/2022 9:32;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Santa marta;Magdalena;728;0;0;3;3;0;0;0;0;0;0.75;0.41;claro;FALSE;0;0;400;0;1;Windows;SERVICIOS;45;16
997;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;8/02/2022 14:59;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Medellín;Antioquia;728;1;1;1;1;0;0;0;0;0;0.29;0.65;claro;FALSE;0;0;680;0;6;Windows;SERVICIOS;51;0
991;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;8/02/2022 18:02;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Medellín;Antioquia;727;1;1;1;1;0;0;0;0;0;0.74;0.5;claro;FALSE;0;0;430;0;1;Windows;SERVICIOS;71;0
1042;BUSINESS;CANCELED;CANCELED;30000000;CURRENT_CUSTOMER;8/02/2022 15:18;SOCIAL_NETWORKS;SAS;NIT;tiene;2003;Bogotá;Bogotá;554;1;0;6;2;0;47631;0;1;0;0.51;0.34;claro;FALSE;0;0;359;0;1;Windows;MANUFACTURA;29;426
924;BUSINESS;ACTIVE;ACTIVE;20000000;FAMILY_AND_FRIENDS;8/02/2022 16:22;COMMERCIAL_ALLY;SAS;NIT;no tiene;2020;Bogotá;Bogotá;823;0;0;2;1;0;0;0;0;0;0.36;0.68;claro;FALSE;0;0;669;0;2;Windows;MANUFACTURA;65;90
1131;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;BUSINESS;8/02/2022 20:01;SOCIAL_NETWORKS;SAS;NIT;tiene;2017;Medellín;Antioquia;826;1;0;2;5;0;24267;0;9;0;0.23;0;tigo;TRUE;1;1;651;0;1;iPhone;SERVICIOS;3;0
911;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;7/02/2022 6:14;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;604;1;0;3;3;0;877;0;2;0;0.17;0;claro;FALSE;1;1;343;0;2;iPhone;SERVICIOS;2;4
971;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;9/02/2022 16:16;FRIEND_OR_COLLEAGUE;LTDA;NIT;no tiene;2020;Medellín;Antioquia;638;1;1;3;2;0;0;0;0;0;0.4;0.28;claro;FALSE;0;0;251;0;2;Windows;SERVICIOS;75;8
927;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;8/02/2022 10:06;INTERNET;SAS;NIT;no tiene;2020;Pereira;Risaralda;723;1;1;2;3;0;0;0;0;0;0.69;0.49;claro;FALSE;0;0;670;0;1;Windows;SERVICIOS;41;0
979;BUSINESS;ACTIVE;ACTIVE;5000000;CURRENT_CUSTOMER;7/02/2022 16:30;COMMERCIAL_ALLY;SAS;NIT;tiene;2020;Medellín;Antioquia;639;1;0;1;1;0;33924;0;1;0;0.59;0.48;claro;FALSE;0;0;415;0;2;Windows;SERVICIOS;4;0
959;BUSINESS;CANCELED;CANCELED;2000000;FAMILY_AND_FRIENDS;11/02/2022 11:22;INTERNET;SAS;NIT;no tiene;2020;Barranquilla;Atlántico;701;0;0;2;1;0;0;0;0;0;0.35;0.67;claro;FALSE;0;0;448;2;1;Windows;SERVICIOS;24;212
976;BUSINESS;CANCELED;CANCELED;14000000;FAMILY_AND_FRIENDS;12/02/2022 16:42;SOCIAL_NETWORKS;SAS;NIT;no tiene;2015;Barranquilla;Atlántico;669;0;0;3;3;0;0;0;0;0;0.6;0.58;claro;FALSE;0;0;685;0;1;Windows;SERVICIOS;50;0
944;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;FAMILY_AND_FRIENDS;9/02/2022 17:44;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2015;Bogotá;Bogotá;778;1;1;3;1;0;0;0;0;0;0.45;0.46;claro;FALSE;0;0;749;0;3;Windows;SERVICIOS;42;11
952;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;10/02/2022 20:41;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2015;Cartagena de indias;Bolívar;795;1;1;3;3;0;0;0;0;0;0.43;0.64;claro;FALSE;0;0;681;0;1;Windows;SERVICIOS;27;0
968;BUSINESS;PENDING_ACTIVATION;ACTIVE;5000000;FAMILY_AND_FRIENDS;11/02/2022 15:41;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Medellín;Antioquia;789;1;1;3;2;0;0;0;0;0;0.64;0.3;claro;FALSE;0;0;460;0;1;Windows;SERVICIOS;13;0
963;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;10/02/2022 19:13;COMMUNICATION_MEDIA;SAS;NIT;tiene;2015;Bogotá;Bogotá;775;0;0;3;3;0;0;0;0;0;0.73;0.68;claro;FALSE;0;0;625;0;2;Windows;SERVICIOS;53;33
970;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;11/02/2022 16:07;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;551;1;1;3;3;0;0;0;0;0;0.6;0.37;claro;FALSE;0;0;696;0;2;Windows;SERVICIOS;61;3
972;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;11/02/2022 15:37;SOCIAL_NETWORKS;SAS;NIT;no tiene;2015;Bogotá;Bogotá;623;1;1;3;3;0;0;0;0;0;0.58;0.6;claro;FALSE;0;0;490;0;1;Windows;SERVICIOS;70;11
