contract_number;card_type;plastic_status;virtual_status;credit_limit;workflow_type;created_at;acquisition_channel;company_type;business_dni_type;business_website;business_foundation_year;city;department;bureau_score;banked_type1;banked_type2;hard_credit_check;number_saving_accounts;number_saving_accounts_alert;bureau_debt;bureau_debt_default;number_current_loans;number_current_loans_default;sherlock_anomaly;sherlock_distrust;sherlock_operator;sherlock_reactivate;sherlock_banked;sherlock_collection;emailage_eascore;lc_judicial_proceedings_against;number_shareholders;os;economic_activity_group;number_employees;mora_ultimos_6meses;moroso
671;BUSINESS;ACTIVE;ACTIVE;5000000;CURRENT_CUSTOMER;5/01/22 0:15;COMMERCIAL_ALLY;SAS;NIT;tiene;2002;Bogotá;Bogotá;611;1;1;1;2;0;71950;0;3;0;0.47;0.45;claro;FALSE;0;0;483;0;2;Windows;SERVICIOS;7;1;0
491;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;15/12/21 13:32;INTERNET;SAS;NIT;tiene;2017;Medellín;Antioquia;700;0;0;1;3;0;0;0;0;0;0.26;0.35;claro;FALSE;0;0;590;0;1;Windows;SERVICIOS;10;59;1
477;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 12:13;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Cartagena de indias;Bolívar;665;0;0;1;2;0;0;0;0;0;0.38;0.41;claro;FALSE;0;0;631;0;1;Windows;SERVICIOS;52;50;1
469;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 14:06;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2017;Medellín;Antioquia;696;0;0;3;2;0;0;0;0;0;0.27;0.71;claro;FALSE;0;0;573;0;1;Windows;SERVICIOS;55;40;1
479;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 15:19;INTERNET;SAS;NIT;no tiene;2013;Bogotá;Bogotá;584;1;1;2;3;0;0;0;0;0;0.51;0.75;claro;FALSE;0;0;259;0;5;Windows;SERVICIOS;51;6;0
473;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;15/12/21 14:01;INTERNET;SAS;NIT;tiene;2013;Villavicencio;Meta;674;1;1;3;3;0;0;0;0;0;0.25;0.26;claro;FALSE;0;0;624;0;2;Windows;MANUFACTURA;46;0;0
466;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 12:26;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Neiva;Huila;554;1;1;3;1;0;0;0;0;0;0.73;0.28;claro;FALSE;0;0;316;0;1;Windows;SERVICIOS;35;8;0
474;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 14:34;INTERNET;SAS;NIT;no tiene;2013;Bogotá;Bogotá;718;1;1;2;3;0;0;0;0;0;0.49;0.71;claro;FALSE;0;0;555;0;1;Windows;SERVICIOS;48;4;0
470;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;15/12/21 14:07;SOCIAL_NETWORKS;SAS;NIT;no tiene;2013;Cali;Valle del cauca;569;1;1;2;2;0;0;0;0;0;0.57;0.32;claro;FALSE;0;0;632;0;2;Windows;SERVICIOS;80;0;0
492;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 12:04;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;670;0;0;1;2;0;0;0;0;0;0.42;0.63;claro;FALSE;0;0;332;0;1;Windows;SERVICIOS;38;33;1
501;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;16/12/21 8:21;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2010;Itaguí;Antioquia;711;0;0;1;2;0;0;0;0;0;0.72;0.32;claro;FALSE;0;0;402;0;1;Windows;MANUFACTURA;57;30;1
484;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;15/12/21 16:25;SOCIAL_NETWORKS;SAS;NIT;no tiene;2014;Bogotá;Bogotá;564;0;0;1;3;0;0;0;0;0;0.68;0.52;claro;FALSE;0;0;662;0;1;Windows;SERVICIOS;61;46;1
502;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;15/12/21 15:23;COMMUNICATION_MEDIA;SAS;NIT;no tiene;2017;Piedecuesta;Santander;721;1;1;3;2;0;0;0;0;0;0.33;0.57;claro;FALSE;0;0;261;0;1;Windows;SERVICIOS;21;0;0
488;BUSINESS;LOST;LOST;2000000;FAMILY_AND_FRIENDS;15/12/21 11:16;EVENTS;SAS;NIT;tiene;2017;Bogotá;Bogotá;779;1;1;1;2;0;0;0;0;0;0.59;0.64;claro;FALSE;0;0;423;0;3;Windows;SERVICIOS;13;0;0
512;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;16/12/21 18:39;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Tunja;Boyacá;673;0;0;1;1;0;0;0;0;0;0.4;0.25;claro;FALSE;0;0;547;0;1;Windows;SERVICIOS;11;42;1
485;BUSINESS;LOST;LOST;2000000;FAMILY_AND_FRIENDS;15/12/21 12:48;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Barranquilla;Atlántico;734;1;1;3;2;0;0;0;0;0;0.25;0.34;claro;FALSE;0;0;503;0;1;Windows;MANUFACTURA;45;15;0
494;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;16/12/21 0:23;COMMERCIAL_ALLY;SAS;NIT;no tiene;2017;Bogotá;Bogotá;824;1;1;2;1;0;0;0;0;0;0.57;0.29;claro;FALSE;0;0;672;0;1;Windows;SERVICIOS;33;14;0
523;BUSINESS;CANCELED;CANCELED;10000000;CURRENT_CUSTOMER;15/12/21 10:55;ECONOMIC_MAGAZINE;SAS;NIT;no tiene;2017;Cartagena de indias;Bolívar;660;1;1;9;7;0;564930;0;19;0;0.6;0.64;claro;FALSE;0;0;279;0;1;Windows;COMERCIO;7;303;1
489;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;15/12/21 19:07;SOCIAL_NETWORKS;SAS;NIT;tiene;2020;Pasto;Nariño;683;0;0;1;3;0;0;0;0;0;0.46;0.27;claro;FALSE;0;0;593;0;2;Windows;SERVICIOS;30;33;1
506;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;16/12/21 14:32;REFERRER;SAS;NIT;no tiene;2017;Bogotá;Bogotá;644;1;1;1;1;0;0;0;0;0;0.69;0.62;claro;FALSE;0;0;356;0;1;Windows;SERVICIOS;52;0;0
493;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;15/12/21 14:10;EVENTS;SAS;NIT;no tiene;2017;Medellín;Antioquia;774;1;1;2;2;0;0;0;0;0;0.72;0.65;claro;FALSE;0;0;573;0;1;Windows;SERVICIOS;80;0;0
496;BUSINESS;CANCELED;CANCELED;10000000;FAMILY_AND_FRIENDS;15/12/21 14:56;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Cajicá;Cundinamarca;636;0;0;2;2;0;0;0;0;0;0.5;0.61;claro;FALSE;0;0;416;0;1;Windows;SERVICIOS;60;484;1
505;BUSINESS;LOST;LOST;10000000;FAMILY_AND_FRIENDS;16/12/21 14:19;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Medellín;Antioquia;671;0;0;2;1;0;0;0;0;0;0.27;0.63;claro;FALSE;0;0;677;0;2;Windows;COMERCIO;69;44;1
535;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;15/12/21 19:05;SOCIAL_NETWORKS;SAS;NIT;no tiene;2020;Bogotá;Bogotá;805;0;0;1;3;0;0;0;0;0;0.47;0.7;claro;FALSE;0;0;476;0;2;Windows;SERVICIOS;60;454;1
498;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;16/12/21 0:53;SOCIAL_NETWORKS;OTHER;NIT;tiene;2019;Bogotá;Bogotá;623;1;1;3;2;0;0;0;0;0;0.68;0.7;claro;FALSE;0;0;371;0;2;Windows;SERVICIOS;13;14;0
612;BUSINESS;LOST;LOST;10000000;BUSINESS;15/12/21 15:47;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;642;1;1;3;4;0;0;0;2;0;0.23;0;claro;TRUE;1;1;372;0;1;Macintosh;SERVICIOS;4;0;0
633;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;16/12/21 20:27;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Bogotá;Bogotá;648;1;0;1;4;0;52010;0;4;0;0.11;0;tigo;TRUE;1;1;676;0;1;Windows;SERVICIOS;19;25;1
896;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;15/12/21 16:09;EVENTS;SAS;NIT;tiene;2013;Medellín;Antioquia;619;1;0;3;1;0;0;0;0;0;0.23;0;movistar;TRUE;1;1;614;0;1;Windows;MANUFACTURA;2;0;0
495;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;15/12/21 15:09;COMMUNICATION_MEDIA;SAS;NIT;tiene;2020;Bogotá;Bogotá;796;1;1;3;3;0;0;0;0;0;0.71;0.54;claro;FALSE;0;0;620;0;1;Windows;SERVICIOS;25;0;0
464;BUSINESS;LOST;LOST;2000000;FAMILY_AND_FRIENDS;15/12/21 9:31;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;697;1;1;2;2;0;0;0;0;0;0.43;0.32;claro;FALSE;0;0;380;0;1;Windows;SERVICIOS;20;1;0
464;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;15/12/21 9:31;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Medellín;Antioquia;712;1;1;3;2;0;0;0;0;0;0.55;0.68;claro;FALSE;0;0;448;0;1;Windows;SERVICIOS;78;1;0
488;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;15/12/21 11:16;EVENTS;SAS;NIT;tiene;2017;Bogotá;Bogotá;650;1;1;2;1;0;0;0;0;0;0.61;0.39;claro;FALSE;0;0;532;0;3;Windows;SERVICIOS;12;0;0
505;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;16/12/21 14:19;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2018;Medellín;Antioquia;582;0;0;2;1;0;0;0;0;0;0.4;0.62;claro;FALSE;0;0;350;0;2;Windows;COMERCIO;48;44;1
612;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;15/12/21 15:47;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;642;1;1;3;4;0;0;0;2;0;0.23;0;claro;TRUE;1;1;421;0;1;Macintosh;SERVICIOS;4;0;0
485;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;15/12/21 12:48;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Barranquilla;Atlántico;727;1;1;1;2;0;0;0;0;0;0.43;0.29;claro;FALSE;0;0;250;0;1;Windows;MANUFACTURA;21;15;0
498;BUSINESS;LOST;LOST;2000000;FAMILY_AND_FRIENDS;16/12/21 0:53;SOCIAL_NETWORKS;OTHER;NIT;tiene;2019;Bogotá;Bogotá;710;1;1;2;2;0;0;0;0;0;0.44;0.55;claro;FALSE;0;0;371;0;2;Windows;SERVICIOS;67;14;0
521;BUSINESS;CANCELED;CANCELED;2000000;FAMILY_AND_FRIENDS;17/12/21 13:56;EXTERNAL_ADVERTISING;SAS;NIT;tiene;2018;Barranquilla;Atlántico;545;0;0;2;1;0;0;0;0;0;0.62;0.35;claro;FALSE;0;0;326;0;2;Windows;COMERCIO;68;303;1
518;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;17/12/21 9:54;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Medellín;Antioquia;706;1;1;2;1;0;0;0;0;0;0.64;0.3;claro;FALSE;0;0;629;0;1;Windows;SERVICIOS;77;12;0
529;BUSINESS;PENDING_ACTIVATION;ACTIVE;10000000;FAMILY_AND_FRIENDS;18/12/21 10:48;SOCIAL_NETWORKS;LTDA;NIT;no tiene;2017;Medellín;Antioquia;778;1;1;1;2;0;0;0;0;0;0.66;0.62;claro;FALSE;0;0;577;0;2;Windows;SERVICIOS;75;0;0
539;BUSINESS;ACTIVE;ACTIVE;30000000;CURRENT_CUSTOMER;20/12/21 8:06;COMMERCIAL_ALLY;SAS;NIT;tiene;2006;Medellín;Antioquia;712;1;1;2;3;0;698834;0;33;0;0.75;0.36;claro;FALSE;0;0;444;0;2;Windows;MANUFACTURA;93;57;1
540;BUSINESS;CANCELED;CANCELED;5000000;FAMILY_AND_FRIENDS;20/12/21 13:32;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Valledupar;Cesar;630;0;0;3;3;0;0;0;0;0;0.37;0.4;claro;FALSE;0;0;506;0;2;Windows;SERVICIOS;57;334;1
544;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;20/12/21 10:50;INTERNET;SAS;NIT;no tiene;2018;Manizales;Caldas;820;1;1;2;2;0;0;0;0;0;0.32;0.51;claro;FALSE;0;0;359;0;6;Windows;SERVICIOS;51;0;0
531;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/12/21 12:07;INTERNET;SAS;NIT;no tiene;2017;Cali;Valle del cauca;602;1;1;1;2;0;0;0;0;0;0.48;0.63;claro;FALSE;0;0;425;0;2;Windows;SERVICIOS;65;3;0
553;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;20/12/21 15:03;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Bogotá;Bogotá;670;0;0;2;3;0;0;0;0;0;0.44;0.3;claro;FALSE;0;0;345;0;1;Windows;SERVICIOS;10;19;1
554;BUSINESS;ACTIVE;ACTIVE;2000000;CURRENT_CUSTOMER;20/12/21 11:35;COMMERCIAL_ALLY;SAS;NIT;tiene;2015;Mosquera;Cundinamarca;634;1;0;2;3;0;64789;0;4;0;0.64;0.42;claro;FALSE;0;0;535;0;2;Windows;COMERCIO;8;0;0
538;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;20000000;FAMILY_AND_FRIENDS;20/12/21 12:27;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Bogotá;Bogotá;564;1;1;3;2;0;0;0;0;0;0.33;0.66;claro;FALSE;0;0;545;0;2;Windows;SERVICIOS;51;6;0
532;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;FAMILY_AND_FRIENDS;19/12/21 17:45;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;627;0;0;3;2;0;0;0;0;0;0.32;0.37;claro;FALSE;0;0;587;0;2;Windows;SERVICIOS;18;152;1
551;BUSINESS;ACTIVE;ACTIVE;30000000;BUSINESS;18/12/21 12:10;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;663;1;0;1;2;0;968;0;1;0;0.11;0;movistar;TRUE;1;1;717;0;1;iPhone;SERVICIOS;1;7;0
563;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/12/21 15:51;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;577;1;1;1;1;0;0;0;0;0;0.45;0.41;claro;FALSE;0;0;642;0;1;Windows;SERVICIOS;68;3;0
577;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;17/12/21 14:52;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Mosquera;Cundinamarca;702;1;1;3;1;0;0;0;0;0;0.38;0.62;claro;FALSE;0;0;523;0;2;Windows;COMERCIO;18;11;0
593;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;17/12/21 10:41;DIRECTO;SAS;NIT;tiene;2011;Cali;Valle del cauca;664;1;0;1;2;0;31704;0;3;1;0.53;0.29;claro;FALSE;0;0;669;0;1;Windows;SERVICIOS;2;3;0
592;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;17/12/21 10:22;COMMUNICATION_MEDIA;SAS;NIT;tiene;2009;Medellín;Antioquia;770;1;1;3;1;0;0;0;0;0;0.45;0.38;claro;FALSE;0;0;394;0;2;Windows;SERVICIOS;64;5;0
881;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;20/12/21 20:58;DIRECTO;SAS;NIT;tiene;2010;Bogotá;Bogotá;754;0;0;3;3;0;93628;0;2;0;0.23;0;tigo;TRUE;1;1;477;0;3;Windows;SERVICIOS;12;36;1
721;BUSINESS;LOST;LOST;10000000;BUSINESS;18/12/21 8:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bucaramanga;Santander;615;1;0;2;3;0;33244;0;5;0;0.11;0;tigo;TRUE;1;1;429;0;1;Macintosh;SERVICIOS;11;3;0
796;BUSINESS;CANCELED;CANCELED;5000000;BUSINESS;17/12/21 20:57;SOCIAL_NETWORKS;SAS;NIT;tiene;2015;Envigado;Antioquia;655;1;1;5;2;0;19992;0;2;0;0.23;0;movistar;FALSE;1;0;355;0;1;Windows;MANUFACTURA;3;0;0
721;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;18/12/21 8:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Bucaramanga;Santander;615;1;0;3;3;0;33244;0;5;0;0.11;0;tigo;TRUE;1;1;624;0;1;Macintosh;SERVICIOS;11;3;0
537;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;20/12/21 11:38;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;631;1;1;2;3;0;0;0;0;0;0.47;0.56;claro;FALSE;0;0;723;0;2;Windows;SERVICIOS;44;0;0
547;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;20/12/21 12:55;SOCIAL_NETWORKS;SAS;NIT;tiene;2011;Bogotá;Bogotá;620;1;0;2;1;0;0;0;1;0;0.23;0;claro;TRUE;1;1;559;0;1;Linux;SERVICIOS;62;61;1
550;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;20/12/21 23:00;SOCIAL_NETWORKS;SAS;NIT;tiene;2007;Bogotá;Bogotá;766;1;1;2;1;0;0;0;0;0;0.61;0.27;claro;FALSE;0;0;450;0;2;Windows;SERVICIOS;72;1;0
610;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;27/12/21 11:36;SOCIAL_NETWORKS;SAS;NIT;tiene;1992;Medellín;Antioquia;717;1;1;1;2;0;0;0;0;0;0.43;0.44;claro;FALSE;0;0;333;0;4;Windows;SERVICIOS;24;15;0
806;BUSINESS;ACTIVE;ACTIVE;10000000;BUSINESS;21/12/21 15:06;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Medellín;Antioquia;621;1;0;1;3;0;0;0;0;0;0.16;0.24;claro;FALSE;0;1;485;0;1;Linux;SERVICIOS;1;90;1
557;BUSINESS;ACTIVE;ACTIVE;5000000;CURRENT_CUSTOMER;21/12/21 9:31;INTERNET;SAS;NIT;tiene;2014;Bogotá;Bogotá;575;1;1;2;3;0;112709;0;10;0;0.43;0.69;claro;FALSE;0;0;474;0;1;Windows;SERVICIOS;11;3;0
556;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;21/12/21 9:41;INTERNET;SAS;NIT;no tiene;2017;Cúcuta;Norte de santander;618;1;1;2;3;0;0;0;0;0;0.49;0.72;claro;FALSE;0;0;295;0;1;Windows;SERVICIOS;61;0;0
552;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;21/12/21 9:24;EVENTS;SAS;NIT;no tiene;2019;Bogotá;Bogotá;682;1;1;2;2;0;0;0;0;0;0.33;0.68;claro;FALSE;0;0;251;0;1;Windows;SERVICIOS;63;3;0
555;BUSINESS;ACTIVE;ACTIVE;10000000;CURRENT_CUSTOMER;21/12/21 17:22;COMMERCIAL_ALLY;SAS;NIT;tiene;2014;Medellín;Antioquia;721;1;1;1;3;0;170001;0;9;0;0.27;0.47;claro;FALSE;0;0;333;0;2;Windows;MANUFACTURA;5;5;0
569;BUSINESS;ACTIVE;ACTIVE;20000000;BUSINESS;21/12/21 15:29;SOCIAL_NETWORKS;SAS;NIT;tiene;2016;Bogotá;Bogotá;631;1;0;4;2;0;0;0;2;0;0.12;0;claro;TRUE;1;1;699;0;2;Macintosh;SERVICIOS;3;6;0
560;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;22/12/21 11:50;SOCIAL_NETWORKS;SAS;NIT;no tiene;2016;Bogotá;Bogotá;691;0;0;2;1;0;0;0;0;0;0.55;0.7;claro;FALSE;0;0;428;0;1;Windows;SERVICIOS;41;32;1
588;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;22/12/21 0:26;INTERNET;SAS;NIT;no tiene;2017;Cali;Valle del cauca;595;0;0;2;2;0;0;0;0;0;0.72;0.31;claro;FALSE;0;0;608;0;2;Windows;MANUFACTURA;41;76;1
561;BUSINESS;ACTIVE;ACTIVE;30000000;CURRENT_CUSTOMER;22/12/21 11:48;SOCIAL_NETWORKS;SAS;NIT;tiene;2018;Bogotá;Bogotá;624;1;1;8;5;0;976900;0;10;0;0.68;0.32;claro;FALSE;0;0;342;0;4;Windows;MANUFACTURA;87;3;0
579;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;21/12/21 14:52;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Cali;Valle del cauca;628;1;0;2;1;0;54192;0;1;0;0.23;0;movistar;FALSE;1;1;338;0;2;Windows;SERVICIOS;1;11;0
678;BUSINESS;PREVENTIVELY_LOCKED;ACTIVE;5000000;CURRENT_CUSTOMER;5/01/22 13:08;INTERNET;SAS;NIT;tiene;2018;Bogotá;Bogotá;549;1;1;2;1;0;45530;0;5;0;0.6;0.65;claro;FALSE;0;0;348;0;1;Windows;SERVICIOS;1;3;0
631;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;21/12/21 16:47;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2012;Medellín;Antioquia;659;1;0;1;1;0;0;0;4;0;0.11;0;tigo;TRUE;1;0;407;0;2;Windows;SERVICIOS;5;17;1
590;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;CURRENT_CUSTOMER;22/12/21 11:49;COMMERCIAL_ALLY;SAS;NIT;tiene;2018;Bogotá;Bogotá;647;1;0;3;1;0;71463;0;1;0;0.58;0.71;claro;FALSE;0;0;636;0;2;Windows;MANUFACTURA;3;90;1
685;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;6/01/22 16:05;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2021;Medellín;Antioquia;701;1;1;2;3;0;0;0;0;0;0.72;0.57;claro;FALSE;0;0;527;0;2;Windows;SERVICIOS;67;3;0
695;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;7/01/22 17:08;FRIEND_OR_COLLEAGUE;SAS;NIT;no tiene;2017;Cali;Valle del cauca;617;0;0;1;1;0;0;0;0;0;0.74;0.6;claro;FALSE;0;0;291;0;1;Windows;COMERCIO;23;152;1
693;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;FAMILY_AND_FRIENDS;7/01/22 6:38;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;599;0;0;1;2;0;0;0;0;0;0.58;0.62;claro;FALSE;0;0;251;0;2;Windows;SERVICIOS;60;26;1
566;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;22/12/21 15:22;INTERNET;SAS;NIT;no tiene;2009;Medellín;Antioquia;792;1;1;1;2;0;0;0;0;0;0.32;0.59;claro;FALSE;0;0;654;0;1;Windows;SERVICIOS;48;0;0
574;BUSINESS;PREVENTIVELY_LOCKED;PREVENTIVELY_LOCKED;2000000;FAMILY_AND_FRIENDS;23/12/21 8:06;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Bogotá;Bogotá;637;1;1;2;2;0;0;0;0;0;0.27;0.43;claro;FALSE;0;0;568;0;1;Windows;SERVICIOS;17;0;0
584;BUSINESS;SECURITY_LOCKED;SECURITY_LOCKED;5000000;CURRENT_CUSTOMER;23/12/21 12:39;COMMUNICATION_MEDIA;SAS;NIT;tiene;2018;Bogotá;Bogotá;578;1;1;7;3;0;80608;0;11;0;0.25;0.56;claro;FALSE;0;0;516;0;2;Windows;COMERCIO;3;120;1
587;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;23/12/21 15:59;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Medellín;Antioquia;821;1;1;2;3;0;0;0;0;0;0.52;0.28;claro;FALSE;0;0;350;0;3;Windows;SERVICIOS;35;1;0
586;BUSINESS;ACTIVE;ACTIVE;2000000;BUSINESS;22/12/21 13:00;SOCIAL_NETWORKS;SAS;NIT;tiene;2014;Cali;Valle del cauca;828;1;1;2;2;0;0;0;0;0;0.59;0.63;claro;FALSE;0;0;522;0;1;Windows;SERVICIOS;44;15;0
589;BUSINESS;ACTIVE;ACTIVE;30000000;FAMILY_AND_FRIENDS;23/12/21 19:01;INTERNET;SAS;NIT;no tiene;2018;Bogotá;Bogotá;752;1;1;1;1;0;0;0;0;0;0.46;0.34;claro;FALSE;0;0;330;0;1;Windows;SERVICIOS;51;6;0
623;BUSINESS;CANCELED;CANCELED;20000000;FAMILY_AND_FRIENDS;29/12/21 14:02;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2016;Cali;Valle del cauca;598;0;0;2;3;0;0;0;0;0;0.58;0.7;claro;FALSE;0;0;394;0;1;Windows;SERVICIOS;21;454;1
752;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;23/12/21 22:42;SOCIAL_NETWORKS;SAS;NIT;no tiene;2017;Bogotá;Bogotá;562;1;1;3;1;0;0;0;0;0;0.6;0.72;claro;FALSE;0;0;521;0;1;Windows;COMERCIO;25;0;0
617;BUSINESS;ACTIVE;ACTIVE;2000000;FAMILY_AND_FRIENDS;28/12/21 16:02;INTERNET;SAS;NIT;no tiene;2018;Bogotá;Bogotá;642;0;0;1;1;0;0;0;0;0;0.6;0.73;claro;FALSE;0;0;651;0;1;Windows;SERVICIOS;52;17;1
618;BUSINESS;ACTIVE;ACTIVE;5000000;FAMILY_AND_FRIENDS;28/12/21 15:04;SOCIAL_NETWORKS;SAS;NIT;no tiene;2018;Bogotá;Bogotá;765;1;1;1;2;0;0;0;0;0;0.74;0.45;claro;FALSE;0;0;525;0;2;Windows;SERVICIOS;70;6;0
628;BUSINESS;ACTIVE;ACTIVE;10000000;FAMILY_AND_FRIENDS;29/12/21 8:50;SOCIAL_NETWORKS;SAS;NIT;no tiene;2019;Bogotá;Bogotá;696;0;0;2;2;0;0;0;0;0;0.45;0.4;claro;FALSE;0;0;335;0;3;Windows;SERVICIOS;70;16;1
805;BUSINESS;ACTIVE;ACTIVE;5000000;BUSINESS;29/12/21 8:20;FRIEND_OR_COLLEAGUE;SAS;NIT;tiene;2017;Medellín;Antioquia;724;1;1;5;7;0;411707;0;31;0;0.11;0;tigo;TRUE;1;1;492;0;4;Windows;SERVICIOS;54;6;0
