id,contract_number,card_type,plastic_status,virtual_status,credit_limit,sempli_score,workflow_id,workflow_type,status,rejection_reason,created_at,acquisition_channel,company_type,business_dni_type,business_website,employees_range,business_foundation_year,economic_activity,city,department,bureau_type,bureau_mean_age,bureau_score,banked_type1,banked_type2,hard_credit_check,number_saving_accounts,number_saving_accounts_alert,bureau_debt,bureau_debt_default,number_current_loans,number_current_loans_default,max_vector_24m,current_vector,max_vector_3m,max_vector_6m,max_vector_12m,sherlock_anomaly,sherlock_distrust,sherlock_operator,sherlock_line_start_date,sherlock_line_state,sherlock_reactivate,sherlock_banked,sherlock_collection,sherlock_collection_perc,sherlock_collection_no_telcos_perc,emailage_ipaddress,emailage_ipcity,emailage_ipcountry,emailage_ipregion,emailage_eascore,credit_study_income,onboarding_income,dian_income,lc_judicial_proceedings_against,number_shareholders,tier,os,economic_activity_description,economic_activity_group,number_employees,mora_ultimos_6meses,moroso
2717,470,BUSINESS,ACTIVE,ACTIVE,5000,,1571,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 14:07:29,SOCIAL_NETWORKS,SAS,NIT,,,,,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,0,0
2683,492,BUSINESS,ACTIVE,ACTIVE,5000,,1543,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 12:04:06,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,33,1
2834,501,BUSINESS,ACTIVE,ACTIVE,10000,,1643,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 8:21:12,FRIEND_OR_COLLEAGUE,SAS,NIT,www.alcance-group.com,,2010,24,Itagüí,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,"Manufactura de materiales (metal, cemento, vidrio, acero, plástico, caucho)",MANUFACTURA,,30,1
2744,484,BUSINESS,ACTIVE,ACTIVE,5000,,1597,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 16:25:55,SOCIAL_NETWORKS,SAS,NIT,,,2014,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,46,1
2736,502,BUSINESS,ACTIVE,ACTIVE,5000,,1589,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 15:23:16,COMMUNICATION_MEDIA,SAS,NIT,,,,,Piedecuesta,Santander,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,0
2675,488,BUSINESS,LOST,LOST,30000,,1587,FAMILY_AND_FRIENDS,ERROR,,2021-12-15 11:16:45,EVENTS,SAS,NIT,www.rayo.com.co,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0
2892,512,BUSINESS,ACTIVE,ACTIVE,5000,,1668,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 18:39:18,SOCIAL_NETWORKS,SAS,NIT,,,,,Tunja,Boyacá,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,42,1
2696,485,BUSINESS,LOST,LOST,2000,,1553,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 12:48:44,SOCIAL_NETWORKS,SAS,NIT,,,2019,28,Barranquilla,Atlántico,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Vehículos y autopartes,MANUFACTURA,,15,0
2813,494,BUSINESS,ACTIVE,ACTIVE,2000,,1628,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 0:23:25,COMMERCIAL_ALLY,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,14,0
2672,523,BUSINESS,CANCELED,CANCELED,5000,,1526,CURRENT_CUSTOMER,SUCCESS,,2021-12-15 10:55:35,ECONOMIC_MAGAZINE,SAS,NIT,,RANGE_2,2017,43,Cartagena de indias,Bolívar,transunion,,660,1,1,9,7,0,564930,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,1164965.04,1164965,1164965,0,1,2,,"Hogar, muebles, electrodomésticos y accesorios",COMERCIO,7,303,1
2776,489,BUSINESS,ACTIVE,ACTIVE,2000,,1614,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 19:07:13,SOCIAL_NETWORKS,SAS,NIT,https://www.quantumsoft.co,,2020,40,Pasto,Nariño,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Software y servicios de internet,SERVICIOS,,33,1
2873,506,BUSINESS,ACTIVE,ACTIVE,5000,,1660,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 14:32:42,REFERRER,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
2718,493,BUSINESS,ACTIVE,ACTIVE,2000,,1572,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 14:10:30,EVENTS,SAS,NIT,,,2017,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,0,0
2727,496,BUSINESS,CANCELED,CANCELED,5000,,1582,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 14:56:30,SOCIAL_NETWORKS,SAS,NIT,www.jsambienteconstruccion.com,,2018,36,Cajicá,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,Ingeniería,SERVICIOS,,484,1
2871,505,BUSINESS,LOST,LOST,10000,,1659,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 14:19:49,FRIEND_OR_COLLEAGUE,SAS,NIT,jvserviciosinformaticos.com,,2018,45,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Tecnología y suministros para empresa y hogar,COMERCIO,,44,1
2775,535,BUSINESS,CANCELED,CANCELED,2000,,1613,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 19:05:37,SOCIAL_NETWORKS,SAS,NIT,,,2020,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Consultoría empresarial,SERVICIOS,,454,1
2815,498,BUSINESS,ACTIVE,ACTIVE,2000,,1629,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 0:53:20,SOCIAL_NETWORKS,OTHER,NIT,www.agenciasocial.co,,2019,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Publicidad,SERVICIOS,,14,0
5516,653,PROFESSIONAL,ACTIVE,ACTIVE,5000,,2766,FAMILY_AND_FRIENDS,SUCCESS,,2022-01-03 15:41:07,SOCIAL_NETWORKS,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
2739,612,BUSINESS,LOST,LOST,30000,,1592,BUSINESS,SUCCESS,,2021-12-15 15:47:11,SOCIAL_NETWORKS,SAS,NIT,,RANGE_2,2017,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,642,1,1,,4,0,0,0,2,0,0,0,0,0,0,0.23,0,claro,2016-08-01 0:00:00,ACTIVE,TRUE,1,1,41.394.335.512,41.394.335.512,190.157.6.14,bogota,Colombia,distrito capital,466,910833.96,958921,910834,0,1,3,Macintosh,Consultoría empresarial,SERVICIOS,4,0,0
2904,633,BUSINESS,ACTIVE,ACTIVE,10000,,1684,BUSINESS,SUCCESS,,2021-12-16 20:27:57,SOCIAL_NETWORKS,SAS,NIT,opcioncreativa.com.co,RANGE_2,2014,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,648,1,0,,4,0,52010,0,4,0,0,0,0,0,0,0.11,0,tigo,2016-08-01 0:00:00,ACTIVE,TRUE,1,1,63.725.490.196,63.725.490.196,181.206.21.225,soacha,Colombia,cundinamarca,500,360863.04,360000,360863,0,1,3,Windows,Publicidad,SERVICIOS,,25,1
2743,896,BUSINESS,ACTIVE,ACTIVE,10000,,1596,BUSINESS,SUCCESS,,2021-12-15 16:09:50,EVENTS,SAS,NIT,alimentosinteligentes.co,RANGE_1,2013,20,Medellín,Antioquia,transunion,,619,1,0,,1,0,,,,,,,,,,0.23,0,movistar,2017-12-01 0:00:00,ACTIVE,TRUE,1,1,33.112.582.781,33.112.582.781,190.85.88.198,medellin,Colombia,antioquia,500,241947,241947,241947,0,1,3,Windows,Alimentos y bebidas,MANUFACTURA,2,0,0
2733,495,BUSINESS,ACTIVE,ACTIVE,5000,,1586,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 15:09:31,COMMUNICATION_MEDIA,SAS,NIT,https://www.navegasoft.com/,,2020,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Software y servicios de internet,SERVICIOS,,0,0
2660,464,BUSINESS,LOST,LOST,10000,,1523,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 9:31:27,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,0
2660,464,BUSINESS,ACTIVE,ACTIVE,10000,,1523,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 9:31:27,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,1,0
2675,488,BUSINESS,ACTIVE,ACTIVE,30000,,1587,FAMILY_AND_FRIENDS,ERROR,,2021-12-15 11:16:45,EVENTS,SAS,NIT,www.rayo.com.co,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,0
2871,505,BUSINESS,ACTIVE,ACTIVE,10000,,1659,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 14:19:49,FRIEND_OR_COLLEAGUE,SAS,NIT,jvserviciosinformaticos.com,,2018,45,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Tecnología y suministros para empresa y hogar,COMERCIO,,44,1
2739,612,BUSINESS,ACTIVE,ACTIVE,30000,,1592,BUSINESS,SUCCESS,,2021-12-15 15:47:11,SOCIAL_NETWORKS,SAS,NIT,,RANGE_2,2017,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,642,1,1,,4,0,0,0,2,0,0,0,0,0,0,0.23,0,claro,2016-08-01 0:00:00,ACTIVE,TRUE,1,1,41.394.335.512,41.394.335.512,190.157.6.14,bogota,Colombia,distrito capital,466,910833.96,958921,910834,0,1,3,Macintosh,Consultoría empresarial,SERVICIOS,4,0,0
2696,485,BUSINESS,ACTIVE,ACTIVE,2000,,1553,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-15 12:48:44,SOCIAL_NETWORKS,SAS,NIT,,,2019,28,Barranquilla,Atlántico,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,Vehículos y autopartes,MANUFACTURA,,15,0
2815,498,BUSINESS,LOST,LOST,2000,,1629,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-16 0:53:20,SOCIAL_NETWORKS,OTHER,NIT,www.agenciasocial.co,,2019,37,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Publicidad,SERVICIOS,,14,0
3372,568,PROFESSIONAL,ACTIVE,ACTIVE,5000,,1869,PROFESSIONAL,SUCCESS,,2021-12-21 7:42:22,EXTERNAL_ADVERTISING,,CC,,,2020,33,Manizales,Caldas,experian,25,637,1,1,38,101,0,1859,0,10,0,6,0,0,6,6,0.11,0,claro,2020-06-01 0:00:00,ACTIVE,TRUE,1,1,5.494.505.495,5.494.505.495,45.229.193.165,pacora,Colombia,caldas,95,53964.96,52682,53965,0,,2,Linux,Consultoría empresarial,SERVICIOS,,100,1
2979,521,BUSINESS,CANCELED,CANCELED,10000,,1705,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 13:56:45,EXTERNAL_ADVERTISING,SAS,NIT,https://mercamj.com/,,2018,42,Barranquilla,Atlántico,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Alimentos y canasta familiar,COMERCIO,,303,1
2944,518,BUSINESS,ACTIVE,ACTIVE,2000,,1690,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 9:54:50,SOCIAL_NETWORKS,SAS,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,12,0
3050,529,BUSINESS,PENDING_ACTIVATION,ACTIVE,2000,,1741,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-18 10:48:14,SOCIAL_NETWORKS,LTDA,NIT,,,,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,0,0
3261,542,PROFESSIONAL,ACTIVE,ACTIVE,2000,,1825,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 14:31:27,SOCIAL_NETWORKS,,CC,,,,,Barranquilla,Atlántico,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22,1
3212,539,BUSINESS,ACTIVE,ACTIVE,10000,,1801,CURRENT_CUSTOMER,SUCCESS,,2021-12-20 8:06:28,COMMERCIAL_ALLY,SAS,NIT,www.clinicasprevenga.com,RANGE_4,2006,21,Medellín,Antioquia,transunion,,712,1,1,,3,0,698834,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,5409446.04,5409446,5409446,0,2,3,,Equipos y suministros médicos,MANUFACTURA,93,57,1
2954,519,PROFESSIONAL,LOST,LOST,10000,,1694,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 11:06:56,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
3250,540,BUSINESS,CANCELED,CANCELED,2000,,1818,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 13:32:50,SOCIAL_NETWORKS,SAS,NIT,,,,,Valledupar,Cesar,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,334,1
3230,544,BUSINESS,ACTIVE,ACTIVE,2000,,1807,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 10:50:08,INTERNET,SAS,NIT,,,2018,,Manizales,Caldas,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,,,,,,0,0
2968,531,BUSINESS,ACTIVE,ACTIVE,5000,,1697,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 12:07:46,INTERNET,SAS,NIT,,,,,Cali,Valle del cauca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,3,0
3268,553,BUSINESS,ACTIVE,ACTIVE,10000,,1829,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 15:03:14,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,19,1
3232,554,BUSINESS,ACTIVE,ACTIVE,30000,,1808,CURRENT_CUSTOMER,REJECTED,CCB_ONLINE,2021-12-20 11:35:01,COMMERCIAL_ALLY,SAS,NIT,www.iceeelectronics.com,RANGE_2,2015,45,Mosquera,Cundinamarca,transunion,,634,1,0,2,3,0,64789,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,1066680.96,1066681,,0,2,5,,Tecnología y suministros para empresa y hogar,COMERCIO,8,0,0
3180,541,PROFESSIONAL,ACTIVE,ACTIVE,10000,,1788,PROFESSIONAL,SUCCESS,,2021-12-19 21:09:44,SOCIAL_NETWORKS,,CC,,,2018,47,Bogotá D.C.,"Bogotá, d. c.",experian,32,727,0,1,5,8,0,939,0,7,0,0,0,0,0,0,0.11,0,claro,2017-09-01 0:00:00,ACTIVE,TRUE,1,1,55.555.555.555,55.555.555.555,201.190.80.196,medellin,Colombia,antioquia,116,27999.96,53000,28000,0,,3,iPhone,Construcción civil,SERVICIOS,1,13,0
3040,533,PROFESSIONAL,ACTIVE,ACTIVE,2000,,1734,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-18 9:14:36,INTERNET,,CC,,,,,Envigado,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,48,1
3242,538,BUSINESS,PREVENTIVELY_LOCKED,PREVENTIVELY_LOCKED,5000,,1813,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 12:27:43,FRIEND_OR_COLLEAGUE,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,6,0
3163,532,BUSINESS,SECURITY_LOCKED,SECURITY_LOCKED,5000,,1779,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-19 17:45:31,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,,,,152,1
3059,551,BUSINESS,ACTIVE,ACTIVE,10000,,1745,BUSINESS,SUCCESS,,2021-12-18 12:10:53,SOCIAL_NETWORKS,SAS,NIT,,RANGE_1,2017,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,663,1,0,1,2,0,968,0,1,0,0,0,0,0,0,0.11,0,movistar,2017-03-01 0:00:00,ACTIVE,TRUE,1,1,5.602.240.896,5.602.240.896,181.237.165.181,bogota,Colombia,distrito capital,188,21.887.003.999.999.900,218870,218870,0,1,3,iPhone,Software y servicios de internet,SERVICIOS,1,7,0
2995,563,BUSINESS,ACTIVE,ACTIVE,5000,,1713,FAMILY_AND_FRIENDS,ERROR,,2021-12-17 15:51:39,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,0
2986,577,BUSINESS,ACTIVE,ACTIVE,2000,,1708,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 14:52:13,SOCIAL_NETWORKS,SAS,NIT,www.solindtec.com,,2016,45,Mosquera,Cundinamarca,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Tecnología y suministros para empresa y hogar,COMERCIO,,11,0
3100,598,PROFESSIONAL,ACTIVE,ACTIVE,2000,,2368,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-19 0:12:46,SOCIAL_NETWORKS,,CC,,,,,Cali,Valle del cauca,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
2949,593,BUSINESS,ACTIVE,ACTIVE,20000,,1692,CURRENT_CUSTOMER,SUCCESS,,2021-12-17 10:41:44,,SAS,NIT,https://asesorartec.com,RANGE_1,2011,40,Cali,Valle del cauca,transunion,,664,1,0,1,2,0,31704,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,13.018.104.000.000.000,130181,130181,0,1,5,,Software y servicios de internet,SERVICIOS,2,3,0
2946,592,BUSINESS,ACTIVE,ACTIVE,5000,,1826,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 10:22:26,COMMUNICATION_MEDIA,SAS,NIT,www.sigmaadv.com,,2009,33,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,Consultoría empresarial,SERVICIOS,,5,0
2950,576,PROFESSIONAL,ACTIVE,ACTIVE,5000,,2051,PROFESSIONAL,SUCCESS,,2021-12-17 10:45:57,SOCIAL_NETWORKS,,CC,www.incantoparrilla.com,,2015,20,Medellín,Antioquia,experian,40,705,1,1,23,6,0,17757,0,10,0,0,0,0,0,0,0.11,0,movistar,2018-03-01 0:00:00,ACTIVE,TRUE,1,1,35.087.719.298,35.087.719.298,191.106.186.100,santiago de cali,Colombia,valle del cauca,500,38682,6000,38682,0,,2,Linux,Alimentos y bebidas,MANUFACTURA,1,0,0
2971,615,PROFESSIONAL,LOST,LOST,5000,,2478,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 12:39:01,COMMUNICATION_MEDIA,,CC,,,,,Floridablanca,Santander,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,72,1
2959,619,PROFESSIONAL,ACTIVE,ACTIVE,2000,,1884,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 11:33:29,COMMERCIAL_ALLY,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0
3361,663,PROFESSIONAL,ACTIVE,ACTIVE,5000,,1864,PROFESSIONAL,SUCCESS,,2021-12-21 3:35:07,SOCIAL_NETWORKS,,CC,,,2009,27,Medellín,Antioquia,experian,32,710,0,1,18,4,0,400,0,3,0,0,0,0,0,0,0.11,0,tigo,2021-01-01 0:00:00,ACTIVE,TRUE,1,1,5.325.443.787,5.325.443.787,191.95.42.84,medellin,Colombia,antioquia,500,28326.96,7948,28327,,,2,iPhone,"Textiles, cueros y prendas de vestir",MANUFACTURA,,26,1
3333,881,BUSINESS,ACTIVE,ACTIVE,30000,,2248,BUSINESS,SUCCESS,,2021-12-20 20:58:13,,SAS,NIT,https://www.hemisferiod.co/,RANGE_3,2010,34,Bogotá D.C.,"Bogotá, d. c.",transunion,,754,,0,3,,,93628,0,2,0,0,0,0,0,0,0.23,0,tigo,2016-07-01 0:00:00,ACTIVE,TRUE,1,1,20.512.820.513,17.948.717.949,190.25.123.109,bogota,Colombia,distrito capital,78,2041359.96,2041360,2041360,0,3,5,Windows,Educación,SERVICIOS,12,36,1
2971,615,PROFESSIONAL,ACTIVE,ACTIVE,5000,,2478,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 12:39:01,COMMUNICATION_MEDIA,,CC,,,,,Floridablanca,Santander,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,72,1
3038,721,BUSINESS,LOST,LOST,10000,,1733,BUSINESS,SUCCESS,,2021-12-18 8:52:03,FRIEND_OR_COLLEAGUE,SAS,NIT,https://biofile.com.co/,RANGE_2,2017,40,Bucaramanga,Santander,transunion,,615,1,0,,3,0,33244,0,5,0,0,0,0,0,0,0.11,0,tigo,2016-09-01 0:00:00,ACTIVE,TRUE,1,1,54.723.127.036,54.723.127.036,190.131.192.134,bogota,Colombia,distrito capital,98,889412.04,889412,889412,0,1,3,Macintosh,Software y servicios de internet,SERVICIOS,11,3,0
3008,796,BUSINESS,CANCELED,CANCELED,10000,,1721,BUSINESS,SUCCESS,,2021-12-17 20:57:46,SOCIAL_NETWORKS,SAS,NIT,www.protebet.com,RANGE_1,2015,21,Envigado,Antioquia,transunion,,655,1,1,5,2,0,19992,0,2,0,0,0,0,0,0,0.23,0,movistar,2018-10-01 0:00:00,ACTIVE,FALSE,1,0,0,0,177.255.145.46,envigado,Colombia,antioquia,705,103068,103068,103068,0,1,3,Windows,Equipos y suministros médicos,MANUFACTURA,3,#N/A,#N/A
3038,721,BUSINESS,ACTIVE,ACTIVE,10000,,1733,BUSINESS,SUCCESS,,2021-12-18 8:52:03,FRIEND_OR_COLLEAGUE,SAS,NIT,https://biofile.com.co/,RANGE_2,2017,40,Bucaramanga,Santander,transunion,,615,1,0,,3,0,33244,0,5,0,0,0,0,0,0,0.11,0,tigo,2016-09-01 0:00:00,ACTIVE,TRUE,1,1,54.723.127.036,54.723.127.036,190.131.192.134,bogota,Colombia,distrito capital,98,889412.04,889412,889412,0,1,3,Macintosh,Software y servicios de internet,SERVICIOS,11,3,0
3234,537,BUSINESS,ACTIVE,ACTIVE,5000,,1809,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 11:38:20,SOCIAL_NETWORKS,SAS,NIT,,,,,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,0
3376,558,PROFESSIONAL,ACTIVE,ACTIVE,5000,,1871,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-21 8:39:12,SOCIAL_NETWORKS,,CC,,,,,Cúcuta,Norte de santander,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,15,0
3246,547,BUSINESS,ACTIVE,ACTIVE,10000,,1815,BUSINESS,SUCCESS,,2021-12-20 12:55:35,SOCIAL_NETWORKS,SAS,NIT,Www.grupofix.co,RANGE_1,2011,40,Bogotá D.C.,"Bogotá, d. c.",transunion,,620,1,0,,1,0,0,0,1,0,0,0,0,0,0,0.23,0,claro,2016-09-01 0:00:00,ACTIVE,TRUE,1,1,144.186.046.512,144.186.046.512,181.61.208.143,tocancipa,Colombia,cundinamarca,11,264491.04,232423,264491,0,1,3,Linux,Software y servicios de internet,SERVICIOS,,61,1
3345,550,BUSINESS,ACTIVE,ACTIVE,10000,,1857,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-20 23:00:26,SOCIAL_NETWORKS,SAS,NIT,www.creativelab.com.co,,2007,33,Bogotá D.C.,"Bogotá, d. c.",transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,Consultoría empresarial,SERVICIOS,,1,0
2954,519,PROFESSIONAL,ACTIVE,ACTIVE,10000,,1694,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 11:06:56,FRIEND_OR_COLLEAGUE,,CC,,,,,Medellín,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0
2980,522,PROFESSIONAL,ACTIVE,ACTIVE,10000,,1706,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-17 14:06:45,REFERRER,,CC,,,,,Bello,Antioquia,experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31,1
4460,610,BUSINESS,ACTIVE,ACTIVE,5000,,2376,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-27 11:36:55,SOCIAL_NETWORKS,SAS,NIT,www.bogastore.com.co,,1992,,Medellín,Antioquia,transunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,15,0
3491,806,BUSINESS,ACTIVE,ACTIVE,10000,,1925,BUSINESS,SUCCESS,,2021-12-21 15:06:26,SOCIAL_NETWORKS,SAS,NIT,,RANGE_1,2017,47,Medellín,Antioquia,transunion,,621,1,0,,3,0,,,,,,,,,,0.16,0.24,claro,2020-12-01 0:00:00,ACTIVE,FALSE,0,1,833.333.333.333,0,191.156.36.184,condoto,Colombia,choco,500,6.981.095.999.999.990,69811,69811,,1,3,Linux,Construcción civil,SERVICIOS,1,90,1
3381,549,PROFESSIONAL,ACTIVE,ACTIVE,2000,,1875,FAMILY_AND_FRIENDS,SUCCESS,,2021-12-21 9:15:40,SOCIAL_NETWORKS,,CC,,,,,Bogotá D.C.,"Bogotá, d. c.",experian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,22,1
